alloc_n,requested_bytes,rt_free_bytes,rt_used_delta_bytes,sysfs_used_bytes,sysfs_used_delta_bytes,charge_ratio
450,1887436800,9227734016,7549747200,4663693312,1891127296,4.0000
451,1891631104,9210956800,7566524416,4667895808,1895329792,4.0000
452,1895825408,9194179584,7583301632,4672098304,1899532288,4.0000
453,1900019712,9177402368,7600078848,4676300800,1903734784,4.0000
454,1904214016,9160625152,7616856064,4680503296,1907937280,4.0000
455,1908408320,9143847936,7633633280,4684705792,1912139776,4.0000
456,1912602624,9087224832,7690256384,4688908288,1916342272,4.0208
457,1916796928,9070447616,7707033600,4693110784,1920544768,4.0208
458,1920991232,9053670400,7723810816,4697313280,1924747264,4.0207
459,1925185536,9036893184,7740588032,4701515776,1928949760,4.0207
460,1929379840,9020115968,7757365248,4705718272,1933152256,4.0207
461,1933574144,9043184640,7734296576,4709920768,1937354752,4.0000
462,1937768448,9026407424,7751073792,4714123264,1941557248,4.0000
463,1941962752,9009630208,7767851008,4718325760,1945759744,4.0000
464,1946157056,8992852992,7784628224,4722528256,1949962240,4.0000
465,1950351360,8976075776,7801405440,4726730752,1954164736,4.0000
466,1954545664,8959298560,7818182656,4730933248,1958367232,4.0000
467,1958739968,8942521344,7834959872,4735135744,1962569728,4.0000
468,1962934272,8925744128,7851737088,4739338240,1966772224,4.0000
469,1967128576,8908966912,7868514304,4743540736,1970974720,4.0000
470,1971322880,8892189696,7885291520,4747743232,1975177216,4.0000
471,1975517184,8875412480,7902068736,4751945728,1979379712,4.0000
472,1979711488,8858635264,7918845952,4756148224,1983582208,4.0000
473,1983905792,8841858048,7935623168,4760350720,1987784704,4.0000
474,1988100096,8825080832,7952400384,4764553216,1991987200,4.0000
475,1992294400,8808303616,7969177600,4768755712,1996189696,4.0000
476,1996488704,8783137792,7994343424,4772958208,2000392192,4.0042
477,2000683008,8766360576,8011120640,4777160704,2004594688,4.0042
478,2004877312,8749583360,8027897856,4781363200,2008797184,4.0042
479,2009071616,8732806144,8044675072,4785565696,2012999680,4.0042
480,2013265920,8716028928,8061452288,4789768192,2017202176,4.0042
481,2017460224,8707640320,8069840896,4793970688,2021404672,4.0000
482,2021654528,8690863104,8086618112,4798173184,2025607168,4.0000
483,2025848832,8674085888,8103395328,4802375680,2029809664,4.0000
484,2030043136,8657308672,8120172544,4806578176,2034012160,4.0000
485,2034237440,8640531456,8136949760,4810780672,2038214656,4.0000
486,2038431744,8623754240,8153726976,4814983168,2042417152,4.0000
487,2042626048,8567131136,8210350080,4819185664,2046619648,4.0195
488,2046820352,8550353920,8227127296,4823388160,2050822144,4.0195
489,2051014656,8533576704,8243904512,4827590656,2055024640,4.0194
490,2055208960,8516799488,8260681728,4831793152,2059227136,4.0194
491,2059403264,8500022272,8277458944,4835995648,2063429632,4.0193
492,2063597568,8523090944,8254390272,4840198144,2067632128,4.0000
493,2067791872,8506313728,8271167488,4844400640,2071834624,4.0000
494,2071986176,8489536512,8287944704,4848603136,2076037120,4.0000
495,2076180480,8472759296,8304721920,4852805632,2080239616,4.0000
496,2080374784,8455982080,8321499136,4857008128,2084442112,4.0000
497,2084569088,8439204864,8338276352,4861210624,2088644608,4.0000
498,2088763392,8422427648,8355053568,4865413120,2092847104,4.0000
499,2092957696,8405650432,8371830784,4869615616,2097049600,4.0000
500,2097152000,8388873216,8388608000,4873818112,2101252096,4.0000
501,2101346304,8372096000,8405385216,4878020608,2105454592,4.0000
502,2105540608,8355318784,8422162432,4882223104,2109657088,4.0000
503,2109734912,8338541568,8438939648,4886425600,2113859584,4.0000
504,2113929216,8321764352,8455716864,4890628096,2118062080,4.0000
505,2118123520,8304987136,8472494080,4894830592,2122264576,4.0000
506,2122317824,8288209920,8489271296,4899033088,2126467072,4.0000
507,2126512128,8271432704,8506048512,4903235584,2130669568,4.0000
508,2130706432,8254655488,8522825728,4907438080,2134872064,4.0000
509,2134900736,8237878272,8539602944,4911640576,2139074560,4.0000
510,2139095040,8221101056,8556380160,4915843072,2143277056,4.0000
511,2143289344,8204323840,8573157376,4920049664,2147483648,4.0000
512,2147483648,8187546624,8589934592,4924252160,2151686144,4.0000
513,2151677952,8170769408,8606711808,4928454656,2155888640,4.0000
514,2155872256,8153992192,8623489024,4932657152,2160091136,4.0000
515,2160066560,8137214976,8640266240,4936859648,2164293632,4.0000
516,2164260864,8120437760,8657043456,4941062144,2168496128,4.0000
517,2168455168,8063814656,8713666560,4945264640,2172698624,4.0184
518,2172649472,8047037440,8730443776,4949467136,2176901120,4.0183
519,2176843776,8030260224,8747220992,4953669632,2181103616,4.0183
520,2181038080,8013483008,8763998208,4957872128,2185306112,4.0183
521,2185232384,7996705792,8780775424,4962074624,2189508608,4.0182
522,2189426688,7979928576,8797552640,4966277120,2193711104,4.0182
523,2193620992,8002997248,8774483968,4970479616,2197913600,4.0000
524,2197815296,7986220032,8791261184,4974682112,2202116096,4.0000
525,2202009600,7969442816,8808038400,4978884608,2206318592,4.0000
526,2206203904,7952665600,8824815616,4983087104,2210521088,4.0000
527,2210398208,7935888384,8841592832,4987289600,2214723584,4.0000
528,2214592512,7919111168,8858370048,4991492096,2218926080,4.0000
529,2218786816,7902333952,8875147264,4995694592,2223128576,4.0000
530,2222981120,7885556736,8891924480,4999897088,2227331072,4.0000
531,2227175424,7868779520,8908701696,5004099584,2231533568,4.0000
532,2231369728,7852002304,8925478912,5008302080,2235736064,4.0000
533,2235564032,7835225088,8942256128,5012504576,2239938560,4.0000
534,2239758336,7818447872,8959033344,5016707072,2244141056,4.0000
535,2243952640,7801670656,8975810560,5020909568,2248343552,4.0000
536,2248146944,7784893440,8992587776,5025112064,2252546048,4.0000
537,2252341248,7768116224,9009364992,5029314560,2256748544,4.0000
538,2256535552,7751339008,9026142208,5033517056,2260951040,4.0000
539,2260729856,7734561792,9042919424,5037719552,2265153536,4.0000
540,2264924160,7717784576,9059696640,5041922048,2269356032,4.0000
541,2269118464,7701007360,9076473856,5046124544,2273558528,4.0000
542,2273312768,7684230144,9093251072,5050327040,2277761024,4.0000
543,2277507072,7667452928,9110028288,5054529536,2281963520,4.0000
544,2281701376,7650675712,9126805504,5058732032,2286166016,4.0000
545,2285895680,7633898496,9143582720,5062934528,2290368512,4.0000
546,2290089984,7617121280,9160359936,5067137024,2294571008,4.0000
547,2294284288,7600344064,9177137152,5071339520,2298773504,4.0000
548,2298478592,7543720960,9233760256,5075542016,2302976000,4.0173
549,2302672896,7526943744,9250537472,5079744512,2307178496,4.0173
550,2306867200,7510166528,9267314688,5083947008,2311380992,4.0173
551,2311061504,7493389312,9284091904,5088149504,2315583488,4.0172
552,2315255808,7476612096,9300869120,5092352000,2319785984,4.0172
553,2319450112,7499680768,9277800448,5096554496,2323988480,4.0000
554,2323644416,7482903552,9294577664,5100756992,2328190976,4.0000
555,2327838720,7466126336,9311354880,5104959488,2332393472,4.0000
556,2332033024,7449349120,9328132096,5109161984,2336595968,4.0000
557,2336227328,7432571904,9344909312,5113364480,2340798464,4.0000
558,2340421632,7415794688,9361686528,5117566976,2345000960,4.0000
559,2344615936,7399017472,9378463744,5121769472,2349203456,4.0000
560,2348810240,7373851648,9403629568,5125971968,2353405952,4.0036
561,2353004544,7357074432,9420406784,5130174464,2357608448,4.0036
562,2357198848,7340297216,9437184000,5134376960,2361810944,4.0036
563,2361393152,7323520000,9453961216,5138579456,2366013440,4.0036
564,2365587456,7306742784,9470738432,5142781952,2370215936,4.0035
565,2369781760,7298354176,9479127040,5146984448,2374418432,4.0000
566,2373976064,7281576960,9495904256,5151186944,2378620928,4.0000
567,2378170368,7264799744,9512681472,5155389440,2382823424,4.0000
568,2382364672,7248022528,9529458688,5159591936,2387025920,4.0000
569,2386558976,7231245312,9546235904,5163794432,2391228416,4.0000
570,2390753280,7214468096,9563013120,5167996928,2395430912,4.0000
571,2394947584,7197690880,9579790336,5172199424,2399633408,4.0000
572,2399141888,7180913664,9596567552,5176401920,2403835904,4.0000
573,2403336192,7164136448,9613344768,5180604416,2408038400,4.0000
574,2407530496,7147359232,9630121984,5184806912,2412240896,4.0000
575,2411724800,7130582016,9646899200,5189009408,2416443392,4.0000
576,2415919104,7113804800,9663676416,5193211904,2420645888,4.0000
577,2420113408,7097027584,9680453632,5197414400,2424848384,4.0000
578,2424307712,7040404480,9737076736,5201616896,2429050880,4.0164
579,2428502016,7023627264,9753853952,5205819392,2433253376,4.0164
580,2432696320,7006850048,9770631168,5210021888,2437455872,4.0164
581,2436890624,6990072832,9787408384,5214224384,2441658368,4.0164
582,2441084928,6973295616,9804185600,5218426880,2445860864,4.0163
583,2445279232,6996364288,9781116928,5222629376,2450063360,4.0000
584,2449473536,6979587072,9797894144,5226831872,2454265856,4.0000
585,2453667840,6962809856,9814671360,5231034368,2458468352,4.0000
586,2457862144,6946032640,9831448576,5235236864,2462670848,4.0000
587,2462056448,6929255424,9848225792,5239439360,2466873344,4.0000
588,2466250752,6912478208,9865003008,5243641856,2471075840,4.0000
589,2470445056,6895700992,9881780224,5247844352,2475278336,4.0000
590,2474639360,6878923776,9898557440,5252046848,2479480832,4.0000
591,2478833664,6862146560,9915334656,5256249344,2483683328,4.0000
592,2483027968,6845369344,9932111872,5260451840,2487885824,4.0000
593,2487222272,6828592128,9948889088,5264654336,2492088320,4.0000
594,2491416576,6811814912,9965666304,5268856832,2496290816,4.0000
595,2495610880,6795037696,9982443520,5273059328,2500493312,4.0000
596,2499805184,6778260480,9999220736,5277261824,2504695808,4.0000
597,2503999488,6761483264,10015997952,5281464320,2508898304,4.0000
598,2508193792,6744706048,10032775168,5285666816,2513100800,4.0000
599,2512388096,6727928832,10049552384,5289869312,2517303296,4.0000
600,2516582400,6711151616,10066329600,5294071808,2521505792,4.0000
601,2520776704,6694374400,10083106816,5298274304,2525708288,4.0000
602,2524971008,6677597184,10099884032,5302476800,2529910784,4.0000
603,2529165312,6660819968,10116661248,5306679296,2534113280,4.0000
604,2533359616,6644042752,10133438464,5310881792,2538315776,4.0000
605,2537553920,6627265536,10150215680,5315084288,2542518272,4.0000
606,2541748224,6610488320,10166992896,5319286784,2546720768,4.0000
607,2545942528,6593711104,10183770112,5323489280,2550923264,4.0000
608,2550136832,6537088000,10240393216,5327691776,2555125760,4.0156
609,2554331136,6520310784,10257170432,5331894272,2559328256,4.0156
610,2558525440,6503533568,10273947648,5336096768,2563530752,4.0156
611,2562719744,6486756352,10290724864,5340299264,2567733248,4.0155
612,2566914048,6469979136,10307502080,5344501760,2571935744,4.0155
613,2571108352,6453201920,10324279296,5348704256,2576138240,4.0155
614,2575302656,6476270592,10301210624,5352906752,2580340736,4.0000
615,2579496960,6459493376,10317987840,5357109248,2584543232,4.0000
616,2583691264,6442716160,10334765056,5361311744,2588745728,4.0000
617,2587885568,6425938944,10351542272,5365514240,2592948224,4.0000
618,2592079872,6409161728,10368319488,5369716736,2597150720,4.0000
619,2596274176,6392384512,10385096704,5373919232,2601353216,4.0000
620,2600468480,6375607296,10401873920,5378121728,2605555712,4.0000
621,2604662784,6358830080,10418651136,5382324224,2609758208,4.0000
622,2608857088,6342052864,10435428352,5386526720,2613960704,4.0000
623,2613051392,6325275648,10452205568,5390729216,2618163200,4.0000
624,2617245696,6308498432,10468982784,5394931712,2622365696,4.0000
625,2621440000,6291721216,10485760000,5399134208,2626568192,4.0000
626,2625634304,6274944000,10502537216,5403336704,2630770688,4.0000
627,2629828608,6258166784,10519314432,5407539200,2634973184,4.0000
628,2634022912,6241389568,10536091648,5411741696,2639175680,4.0000
629,2638217216,6224612352,10552868864,5415944192,2643378176,4.0000
630,2642411520,6207835136,10569646080,5420146688,2647580672,4.0000
631,2646605824,6191057920,10586423296,5424349184,2651783168,4.0000
632,2650800128,6174280704,10603200512,5428551680,2655985664,4.0000
633,2654994432,6157503488,10619977728,5432754176,2660188160,4.0000
634,2659188736,6140726272,10636754944,5436956672,2664390656,4.0000
635,2663383040,6123949056,10653532160,5441159168,2668593152,4.0000
636,2667577344,6107171840,10670309376,5445361664,2672795648,4.0000
637,2671771648,6090394624,10687086592,5449564160,2676998144,4.0000
638,2675965952,6073617408,10703863808,5453766656,2681200640,4.0000
639,2680160256,6016994304,10760486912,5457969152,2685403136,4.0149
640,2684354560,6000217088,10777264128,5462171648,2689605632,4.0148
641,2688548864,5983439872,10794041344,5466374144,2693808128,4.0148
642,2692743168,5966662656,10810818560,5470576640,2698010624,4.0148
643,2696937472,5939399680,10838081536,5474779136,2702213120,4.0187
644,2701131776,5964565504,10812915712,5478981632,2706415616,4.0031
645,2705326080,5947788288,10829692928,5483184128,2710618112,4.0031
646,2709520384,5931011072,10846470144,5487386624,2714820608,4.0031
647,2713714688,5914233856,10863247360,5491589120,2719023104,4.0031
648,2717908992,5897456640,10880024576,5495791616,2723225600,4.0031
649,2722103296,5889068032,10888413184,5499994112,2727428096,4.0000
650,2726297600,5872290816,10905190400,5504196608,2731630592,4.0000
651,2730491904,5855513600,10921967616,5508399104,2735833088,4.0000
652,2734686208,5838736384,10938744832,5512601600,2740035584,4.0000
653,2738880512,5821959168,10955522048,5516804096,2744238080,4.0000
654,2743074816,5805181952,10972299264,5521006592,2748440576,4.0000
655,2747269120,5788404736,10989076480,5525209088,2752643072,4.0000
656,2751463424,5771627520,11005853696,5529411584,2756845568,4.0000
657,2755657728,5754850304,11022630912,5533614080,2761048064,4.0000
658,2759852032,5738073088,11039408128,5537816576,2765250560,4.0000
659,2764046336,5721295872,11056185344,5542019072,2769453056,4.0000
660,2768240640,5704518656,11072962560,5546221568,2773655552,4.0000
661,2772434944,5687741440,11089739776,5550424064,2777858048,4.0000
662,2776629248,5670964224,11106516992,5554626560,2782060544,4.0000
663,2780823552,5654187008,11123294208,5558829056,2786263040,4.0000
664,2785017856,5637409792,11140071424,5563031552,2790465536,4.0000
665,2789212160,5620632576,11156848640,5567234048,2794668032,4.0000
666,2793406464,5603855360,11173625856,5571436544,2798870528,4.0000
667,2797600768,5587078144,11190403072,5575639040,2803073024,4.0000
668,2801795072,5570300928,11207180288,5579841536,2807275520,4.0000
669,2805989376,5513677824,11263803392,5584044032,2811478016,4.0142
670,2810183680,5496900608,11280580608,5588246528,2815680512,4.0142
671,2814377984,5480123392,11297357824,5592449024,2819883008,4.0142
672,2818572288,5463346176,11314135040,5596651520,2824085504,4.0141
673,2822766592,5446568960,11330912256,5600854016,2828288000,4.0141
674,2826960896,5429791744,11347689472,5605056512,2832490496,4.0141
675,2831155200,5452860416,11324620800,5609259008,2836692992,4.0000
676,2835349504,5436083200,11341398016,5613461504,2840895488,4.0000
677,2839543808,5419305984,11358175232,5617664000,2845097984,4.0000
678,2843738112,5402528768,11374952448,5621866496,2849300480,4.0000
679,2847932416,5385751552,11391729664,5626068992,2853502976,4.0000
680,2852126720,5368974336,11408506880,5630271488,2857705472,4.0000
681,2856321024,5352197120,11425284096,5634473984,2861907968,4.0000
682,2860515328,5335419904,11442061312,5638676480,2866110464,4.0000
683,2864709632,5318642688,11458838528,5642878976,2870312960,4.0000
684,2868903936,5301865472,11475615744,5647081472,2874515456,4.0000
685,2873098240,5285088256,11492392960,5651283968,2878717952,4.0000
686,2877292544,5268311040,11509170176,5655486464,2882920448,4.0000
687,2881486848,5251533824,11525947392,5659688960,2887122944,4.0000
688,2885681152,5234756608,11542724608,5663891456,2891325440,4.0000
689,2889875456,5217979392,11559501824,5668093952,2895527936,4.0000
690,2894069760,5201202176,11576279040,5672296448,2899730432,4.0000
691,2898264064,5184424960,11593056256,5676498944,2903932928,4.0000
692,2902458368,5167647744,11609833472,5680701440,2908135424,4.0000
693,2906652672,5150870528,11626610688,5684903936,2912337920,4.0000
694,2910846976,5134093312,11643387904,5689106432,2916540416,4.0000
695,2915041280,5117316096,11660165120,5693308928,2920742912,4.0000
696,2919235584,5100538880,11676942336,5697511424,2924945408,4.0000
697,2923429888,5083761664,11693719552,5701713920,2929147904,4.0000
698,2927624192,5066984448,11710496768,5705916416,2933350400,4.0000
699,2931818496,5050207232,11727273984,5710118912,2937552896,4.0000
700,2936012800,5033430016,11744051200,5714321408,2941755392,4.0000
701,2940207104,4976806912,11800674304,5718523904,2945957888,4.0136
702,2944401408,4960029696,11817451520,5722726400,2950160384,4.0135
703,2948595712,4943252480,11834228736,5726928896,2954362880,4.0135
704,2952790016,4926475264,11851005952,5731131392,2958565376,4.0135
705,2956984320,4909698048,11867783168,5735333888,2962767872,4.0135
706,2961178624,4932766720,11844714496,5739536384,2966970368,4.0000
707,2965372928,4915989504,11861491712,5743738880,2971172864,4.0000
708,2969567232,4899212288,11878268928,5747941376,2975375360,4.0000
709,2973761536,4882435072,11895046144,5752143872,2979577856,4.0000
710,2977955840,4865657856,11911823360,5756346368,2983780352,4.0000
711,2982150144,4848880640,11928600576,5760548864,2987982848,4.0000
712,2986344448,4832103424,11945377792,5764751360,2992185344,4.0000
713,2990538752,4815326208,11962155008,5768953856,2996387840,4.0000
714,2994733056,4798548992,11978932224,5773156352,3000590336,4.0000
715,2998927360,4781771776,11995709440,5777358848,3004792832,4.0000
716,3003121664,4764994560,12012486656,5781561344,3008995328,4.0000
717,3007315968,4748217344,12029263872,5785763840,3013197824,4.0000
718,3011510272,4731440128,12046041088,5789966336,3017400320,4.0000
719,3015704576,4714662912,12062818304,5794168832,3021602816,4.0000
720,3019898880,4697885696,12079595520,5798371328,3025805312,4.0000
721,3024093184,4681108480,12096372736,5802573824,3030007808,4.0000
722,3028287488,4664331264,12113149952,5806776320,3034210304,4.0000
723,3032481792,4647554048,12129927168,5810978816,3038412800,4.0000
724,3036676096,4630776832,12146704384,5815181312,3042615296,4.0000
725,3040870400,4613999616,12163481600,5819383808,3046817792,4.0000
726,3045064704,4597222400,12180258816,5823586304,3051020288,4.0000
727,3049259008,4580445184,12197036032,5827788800,3055222784,4.0000
728,3053453312,4555279360,12222201856,5831991296,3059425280,4.0027
729,3057647616,4538502144,12238979072,5836193792,3063627776,4.0027
730,3061841920,4521724928,12255756288,5840396288,3067830272,4.0027
731,3066036224,4463004672,12314476544,5844598784,3072032768,4.0164
732,3070230528,4446227456,12331253760,5848801280,3076235264,4.0164
733,3074424832,4429450240,12348030976,5853003776,3080437760,4.0164
734,3078619136,4423158784,12354322432,5857206272,3084640256,4.0129
735,3082813440,4406381568,12371099648,5861408768,3088842752,4.0129
736,3087007744,4389604352,12387876864,5865611264,3093045248,4.0129
737,3091202048,4412673024,12364808192,5869813760,3097247744,4.0000
738,3095396352,4395895808,12381585408,5874016256,3101450240,4.0000
739,3099590656,4379118592,12398362624,5878218752,3105652736,4.0000
740,3103784960,4362341376,12415139840,5882421248,3109855232,4.0000
741,3107979264,4345564160,12431917056,5886623744,3114057728,4.0000
742,3112173568,4328786944,12448694272,5890826240,3118260224,4.0000
743,3116367872,4312009728,12465471488,5895028736,3122462720,4.0000
744,3120562176,4295232512,12482248704,5899231232,3126665216,4.0000
745,3124756480,4278455296,12499025920,5903433728,3130867712,4.0000
746,3128950784,4261678080,12515803136,5907636224,3135070208,4.0000
747,3133145088,4244900864,12532580352,5911838720,3139272704,4.0000
748,3137339392,4228123648,12549357568,5916041216,3143475200,4.0000
749,3141533696,4211346432,12566134784,5920243712,3147677696,4.0000
750,3145728000,4194569216,12582912000,5924446208,3151880192,4.0000
751,3149922304,4177792000,12599689216,5928648704,3156082688,4.0000
752,3154116608,4161014784,12616466432,5932851200,3160285184,4.0000
753,3158310912,4144237568,12633243648,5937053696,3164487680,4.0000
754,3162505216,4127460352,12650020864,5941256192,3168690176,4.0000
755,3166699520,4110683136,12666798080,5945458688,3172892672,4.0000
756,3170893824,4093905920,12683575296,5949661184,3177095168,4.0000
757,3175088128,4077128704,12700352512,5953863680,3181297664,4.0000
758,3179282432,4060351488,12717129728,5958066176,3185500160,4.0000
759,3183476736,4043574272,12733906944,5962268672,3189702656,4.0000
760,3187671040,4026797056,12750684160,5966471168,3193905152,4.0000
761,3191865344,4010019840,12767461376,5970673664,3198107648,4.0000
762,3196059648,3953396736,12824084480,5974876160,3202310144,4.0125
763,3200253952,3936619520,12840861696,5979078656,3206512640,4.0125
764,3204448256,3919842304,12857638912,5983281152,3210715136,4.0124
765,3208642560,3903065088,12874416128,5987483648,3214917632,4.0124
766,3212836864,3886287872,12891193344,5991686144,3219120128,4.0124
767,3217031168,3909356544,12868124672,5995892736,3223326720,4.0000
768,3221225472,3892579328,12884901888,6000095232,3227529216,4.0000
769,3225419776,3875802112,12901679104,6004297728,3231731712,4.0000
770,3229614080,3859024896,12918456320,6008500224,3235934208,4.0000
771,3233808384,3842247680,12935233536,6012702720,3240136704,4.0000
772,3238002688,3825470464,12952010752,6016905216,3244339200,4.0000
773,3242196992,3808693248,12968787968,6021107712,3248541696,4.0000
774,3246391296,3791916032,12985565184,6025310208,3252744192,4.0000
775,3250585600,3775138816,13002342400,6029512704,3256946688,4.0000
776,3254779904,3758361600,13019119616,6033715200,3261149184,4.0000
777,3258974208,3741584384,13035896832,6037917696,3265351680,4.0000
778,3263168512,3724807168,13052674048,6042120192,3269554176,4.0000
779,3267362816,3708029952,13069451264,6046322688,3273756672,4.0000
780,3271557120,3691252736,13086228480,6050525184,3277959168,4.0000
781,3275751424,3674475520,13103005696,6054727680,3282161664,4.0000
782,3279945728,3657698304,13119782912,6058930176,3286364160,4.0000
783,3284140032,3640921088,13136560128,6063132672,3290566656,4.0000
784,3288334336,3624143872,13153337344,6067335168,3294769152,4.0000
785,3292528640,3607366656,13170114560,6071537664,3298971648,4.0000
786,3296722944,3590589440,13186891776,6075740160,3303174144,4.0000
787,3300917248,3573812224,13203668992,6079942656,3307376640,4.0000
788,3305111552,3557035008,13220446208,6084145152,3311579136,4.0000
789,3309305856,3540257792,13237223424,6088347648,3315781632,4.0000
790,3313500160,3523480576,13254000640,6092550144,3319984128,4.0000
791,3317694464,3506703360,13270777856,6096752640,3324186624,4.0000
792,3321888768,3450080256,13327400960,6100955136,3328389120,4.0120
793,3326083072,3433303040,13344178176,6105157632,3332591616,4.0120
794,3330277376,3416525824,13360955392,6109360128,3336794112,4.0120
795,3334471680,3399748608,13377732608,6113562624,3340996608,4.0119
796,3338665984,3382971392,13394509824,6117765120,3345199104,4.0119
797,3342860288,3366194176,13411287040,6121967616,3349401600,4.0119
798,3347054592,3389262848,13388218368,6126170112,3353604096,4.0000
799,3351248896,3372485632,13404995584,6130372608,3357806592,4.0000
800,3355443200,3355708416,13421772800,6134575104,3362009088,4.0000
801,3359637504,3338931200,13438550016,6138777600,3366211584,4.0000
802,3363831808,3322153984,13455327232,6142980096,3370414080,4.0000
803,3368026112,3305376768,13472104448,6147182592,3374616576,4.0000
804,3372220416,3288599552,13488881664,6151385088,3378819072,4.0000
805,3376414720,3271822336,13505658880,6155587584,3383021568,4.0000
806,3380609024,3255045120,13522436096,6159790080,3387224064,4.0000
807,3384803328,3238267904,13539213312,6163992576,3391426560,4.0000
808,3388997632,3221490688,13555990528,6168195072,3395629056,4.0000
809,3393191936,3204713472,13572767744,6172397568,3399831552,4.0000
810,3397386240,3187936256,13589544960,6176600064,3404034048,4.0000
811,3401580544,3171159040,13606322176,6180802560,3408236544,4.0000
812,3405774848,3145993216,13631488000,6185005056,3412439040,4.0025
813,3409969152,3129216000,13648265216,6189207552,3416641536,4.0025
814,3414163456,3112438784,13665042432,6193410048,3420844032,4.0025
815,3418357760,3095661568,13681819648,6197612544,3425046528,4.0025
816,3422552064,3078884352,13698596864,6201815040,3429249024,4.0025
817,3426746368,3070495744,13706985472,6206017536,3433451520,4.0000
818,3430940672,3053718528,13723762688,6210220032,3437654016,4.0000
819,3435134976,3036941312,13740539904,6214422528,3441856512,4.0000
820,3439329280,3020164096,13757317120,6218625024,3446059008,4.0000
821,3443523584,3003386880,13774094336,6222827520,3450261504,4.0000
822,3447717888,2946763776,13830717440,6227030016,3454464000,4.0116
823,3451912192,2929986560,13847494656,6231232512,3458666496,4.0115
824,3456106496,2913209344,13864271872,6235435008,3462868992,4.0115
825,3460300800,2896432128,13881049088,6239637504,3467071488,4.0115
826,3464495104,2879654912,13897826304,6243840000,3471273984,4.0115
827,3468689408,2902723584,13874757632,6248042496,3475476480,4.0000
828,3472883712,2885946368,13891534848,6252244992,3479678976,4.0000
829,3477078016,2869169152,13908312064,6256447488,3483881472,4.0000
830,3481272320,2852391936,13925089280,6260649984,3488083968,4.0000
831,3485466624,2835614720,13941866496,6264852480,3492286464,4.0000
832,3489660928,2818837504,13958643712,6269054976,3496488960,4.0000
833,3493855232,2802060288,13975420928,6273257472,3500691456,4.0000
834,3498049536,2785283072,13992198144,6277459968,3504893952,4.0000
835,3502243840,2768505856,14008975360,6281662464,3509096448,4.0000
836,3506438144,2751728640,14025752576,6285864960,3513298944,4.0000
837,3510632448,2734951424,14042529792,6290067456,3517501440,4.0000
838,3514826752,2718174208,14059307008,6294269952,3521703936,4.0000
839,3519021056,2701396992,14076084224,6298472448,3525906432,4.0000
840,3523215360,2684619776,14092861440,6302674944,3530108928,4.0000
841,3527409664,2667842560,14109638656,6306877440,3534311424,4.0000
842,3531603968,2651065344,14126415872,6311079936,3538513920,4.0000
843,3535798272,2634288128,14143193088,6315282432,3542716416,4.0000
844,3539992576,2617510912,14159970304,6319484928,3546918912,4.0000
845,3544186880,2600733696,14176747520,6323687424,3551121408,4.0000
846,3548381184,2583956480,14193524736,6327889920,3555323904,4.0000
847,3552575488,2567179264,14210301952,6332092416,3559526400,4.0000
848,3556769792,2550402048,14227079168,6336294912,3563728896,4.0000
849,3560964096,2533624832,14243856384,6340497408,3567931392,4.0000
850,3565158400,2477001728,14300479488,6344699904,3572133888,4.0112
851,3569352704,2460224512,14317256704,6348902400,3576336384,4.0112
852,3573547008,2443447296,14334033920,6353104896,3580538880,4.0112
853,3577741312,2426670080,14350811136,6357307392,3584741376,4.0111
854,3581935616,2409892864,14367588352,6361509888,3588943872,4.0111
855,3586129920,2432961536,14344519680,6365712384,3593146368,4.0000
856,3590324224,2416184320,14361296896,6369914880,3597348864,4.0000
857,3594518528,2399407104,14378074112,6374117376,3601551360,4.0000
858,3598712832,2382629888,14394851328,6378319872,3605753856,4.0000
859,3602907136,2365852672,14411628544,6382522368,3609956352,4.0000
860,3607101440,2349075456,14428405760,6386724864,3614158848,4.0000
861,3611295744,2332298240,14445182976,6390927360,3618361344,4.0000
862,3615490048,2315521024,14461960192,6395129856,3622563840,4.0000
863,3619684352,2298743808,14478737408,6399332352,3626766336,4.0000
864,3623878656,2281966592,14495514624,6403534848,3630968832,4.0000
865,3628072960,2265189376,14512291840,6407737344,3635171328,4.0000
866,3632267264,2248412160,14529069056,6411939840,3639373824,4.0000
867,3636461568,2231634944,14545846272,6416142336,3643576320,4.0000
868,3640655872,2214857728,14562623488,6420344832,3647778816,4.0000
869,3644850176,2198080512,14579400704,6424547328,3651981312,4.0000
870,3649044480,2181303296,14596177920,6428749824,3656183808,4.0000
871,3653238784,2164526080,14612955136,6432952320,3660386304,4.0000
872,3657433088,2147748864,14629732352,6437154816,3664588800,4.0000
873,3661627392,2130971648,14646509568,6441357312,3668791296,4.0000
874,3665821696,2114194432,14663286784,6445559808,3672993792,4.0000
875,3670016000,2097417216,14680064000,6449762304,3677196288,4.0000
876,3674210304,2080640000,14696841216,6453964800,3681398784,4.0000
877,3678404608,2063862784,14713618432,6458167296,3685601280,4.0000
878,3682598912,2047085568,14730395648,6462369792,3689803776,4.0000
879,3686793216,1990462464,14787018752,6466572288,3694006272,4.0108
880,3690987520,1973685248,14803795968,6470774784,3698208768,4.0108
881,3695181824,1956908032,14820573184,6474977280,3702411264,4.0108
882,3699376128,1940130816,14837350400,6479179776,3706613760,4.0108
883,3703570432,1923353600,14854127616,6483382272,3710816256,4.0108
884,3707764736,1946422272,14831058944,6487584768,3715018752,4.0000
